Food_Name,Temperature,Humidity,Methane,CO2,Storage_Days,Spoiled
Apple,3.35,53.78,4.16,380.46,2.6,0
Spinach,21.22,82.03,103.89,1687.78,7.4,2
Bread,21.13,71.97,96.36,1666.34,8.6,2
Spinach,3.89,56.4,4.97,412.81,0.8,0
Beef,17.23,81.89,130.02,2064.84,7.1,2
Cheese,3.32,58.27,4.97,388.27,3.4,0
Chicken,3.27,48.68,2,433.39,0.5,0
Strawberry,4.51,52.1,5.53,416.57,0.8,0
Yogurt,15.8,71.61,104.14,1597.83,7,2
Fish,1.08,49.46,4.89,405.56,1.1,0
Mushroom,20.73,88.09,123.73,,6.4,2
Fish,19.69,78.6,126.89,2076.88,3.9,2
Cheese,16.58,72.86,98.94,1621.84,13.9,2
Eggs,11.02,66.71,28.43,741.16,7.2,1
Spinach,13.27,70.93,44.62,902.45,5,1
Bread,20.61,42.38,4.57,406.62,2,0
Tomato,8.27,56.2,2.62,413.36,1.4,0
Mushroom,12.29,75.38,51.35,903.29,2.2,1
Apple,4.21,53.11,2.56,408.62,1.7,0
Beef,10.09,54.57,43.48,901.58,3.3,1
Tomato,8.59,53.59,4.96,395.82,1.7,0
Milk,7.78,56.84,27.88,765.71,3.8,1
Eggs,5.45,43.32,3.19,410.4,2.6,0
Tomato,7.96,52.23,6.28,422.46,2.5,0
Bread,20.55,41.55,1.98,405.83,0.7,0
Mushroom,7.27,62.33,3.74,395.14,0.5,0
Spinach,13.84,70.5,41.64,846.72,2.4,1
Apple,3.61,47.22,3.87,412.12,1.7,0
Eggs,9.4,61.82,25.04,735,6.9,1
Yogurt,8.82,56.04,34.09,670.23,4.7,1
Milk,4.71,48.45,2.2,407.6,1.7,0
Chicken,8.51,74.17,39.08,834.71,3.3,1
Strawberry,3.29,44.13,3.99,463.85,0.7,0
Orange,5.7,47.95,4.53,439.71,3.6,0
Orange,22.28,76.49,124.85,1705.11,11.4,2
Cheese,9.02,64.3,38.23,769.77,8.1,1
Yogurt,16.6,77.56,99.91,1611.18,9.7,2
Eggs,20.48,79.27,113.95,1587.3,14.6,2
Orange,6.61,51.32,4.64,382.84,2.6,0
Strawberry,16.11,93.53,126.21,1861.1,7,2
Orange,5.52,53.46,3.52,423.93,4.3,0
Tomato,6.82,47.72,2.81,416.49,2.1,0
Orange,14.73,63.77,33.23,808.44,7,1
Yogurt,9.61,54.8,31.4,828.28,4.1,1
Spinach,22.14,89.82,110.61,1839.42,8.3,2
Milk,14.03,78.54,112.7,1683.5,6,2
Mushroom,12.7,70.45,46.78,864.42,3.1,1
Fish,18.07,82.31,146.26,1937.47,4.4,2
Potato,23.34,77.93,82.22,1634.63,14.3,2
Fish,8.53,74.74,,842.55,2.3,1
Mushroom,12.9,79.08,39.4,704.9,3.3,1
Beef,11.75,68.03,57.6,760.39,3.7,1
Tomato,14.33,61.4,55.47,814.07,4.4,1
Orange,4.96,44.26,2.7,433.96,2.5,0
Tomato,6.67,50.03,3.28,422.54,2,0
Milk,3.87,49.46,4.86,392,0.5,0
Chicken,,86.34,129.22,1749.38,7.7,2
Mushroom,5.03,59.77,5.78,392.32,0.5,0
Tomato,8.42,48.77,4.71,440.11,2.2,0
Mushroom,13.64,63.18,48.2,884.88,2.9,1
Milk,1.86,47.67,4.38,405.17,1.2,0
Chicken,15.52,77.77,129.5,1921.92,6.1,2
Potato,9.04,49.03,2.44,378.35,3.6,0
Fish,7,65.34,47.4,887.66,3.1,1
Yogurt,17.96,74.1,114.48,1683.99,7.3,2
Tomato,26.55,77.32,126.15,,10,2
Eggs,21.96,77.09,92.71,1730.52,13.2,2
Chicken,17.52,90.18,136.42,1652.07,6.3,2
Apple,6.92,49.13,3.46,404.57,2.3,0
Spinach,20.74,84.76,110.06,1741.16,7.3,2
Strawberry,8.69,60.68,39.07,915.33,3.3,1
Eggs,4.59,53.27,2.32,380.03,3.5,0
Potato,15.15,56.58,34.08,678.41,8.6,1
Cheese,16.23,79.74,122.37,1708.37,14.9,2
Mushroom,6.62,58.12,4.01,380.03,0.8,0
Yogurt,13.63,82.49,109.06,1627.56,9.5,2
Cheese,9.08,54.78,43.52,729.04,8.5,1
Apple,5.61,47.71,2.84,396.58,2.3,0
Tomato,13.9,67.5,46.27,814.53,5.1,1
Orange,11.08,63.83,39.06,793.14,6.6,1
Apple,11.22,65.83,36.68,941.53,4.3,1
Beef,4.6,53.43,5.85,398.59,1.1,0
Chicken,2.4,48.9,4.71,394.9,2.1,0
Tomato,13.62,62.4,30.62,844.49,5.4,1
Potato,9.82,50.52,2.37,406.77,4.3,0
Strawberry,4.1,61.44,5.66,401.08,0.7,0
Mushroom,21.34,91.73,124.48,1774.84,6.3,2
Bread,22.8,59.99,36.03,695.28,3.8,1
Spinach,19.17,79.04,137.57,1898.11,7.7,2
Potato,14.1,60.38,24.6,698.7,7.6,1
Orange,4.5,46.71,2.75,430.59,3.1,0
Cheese,14.38,70.79,110,1691.62,14.1,2
Yogurt,8.83,60.71,31.59,713.09,5.2,1
Orange,11.65,62.9,28.83,868.02,5.2,1
Mushroom,5.08,58.33,1.99,454.92,0.3,0
Potato,7.68,52.28,2.85,390.28,3,0
Milk,3.06,52.71,3.76,433.41,0.8,0
Strawberry,3.82,52.17,7.23,398.92,0.8,0
Spinach,18.53,82.16,124.23,1984.18,7.3,2
Yogurt,14.19,80.33,103.35,1669.95,10.4,2
Fish,2.51,51.44,5,430.22,1,0
Strawberry,3.63,51.63,5.83,438.66,0.4,0
Fish,8.33,73.65,56.7,845.13,2.5,1
Chicken,2.33,58.26,6.53,430.93,1,0
Chicken,9.5,66.27,49.67,801.61,3.5,1
Potato,10.6,49.71,2.16,394.88,3.9,0
Apple,12.94,60.29,41.64,776.41,4.8,1
Cheese,16.73,79.42,122.63,1635.72,15,2
Bread,21.67,58.52,36.74,759.69,3.7,1
Orange,17.74,74.82,107.52,1658.58,11.3,2
Orange,13.49,61.2,44.72,842.27,5.5,1
Beef,10.39,64.04,50.64,897.11,4.2,1
Mushroom,9.14,72.48,57.46,822.42,3.4,1
Chicken,12.57,68.54,50.51,977.2,3.2,1
Potato,21.5,76.18,103.44,1620.53,12.7,2
Cheese,6.73,48.12,2.31,427.61,3.3,0
Cheese,8.25,60.33,33.38,703.36,6.9,1
Fish,8.74,73.36,61.7,910.73,2.3,1
Orange,12.28,67.08,37.2,774.82,4.6,1
Fish,9.85,69.68,53.7,818.81,2.8,1
Mushroom,5.46,57.4,4.56,421.02,1.3,0
Yogurt,3.6,48.3,3.44,446.97,1.3,0
Spinach,3.97,53.66,2.63,408.78,0.2,0
Milk,6.89,57.73,31.44,747.63,3.6,1
Spinach,10.05,78.68,30.76,911.97,4.3,1
Potato,21.25,82.62,90.7,1710.82,12.6,2
Tomato,7.5,52.19,2.89,414.41,2.3,0
Cheese,8.53,70.6,30.22,734.79,7.3,1
Chicken,2.45,47.7,4.27,421.17,1.5,0
Eggs,20.98,67.72,94.79,1560.33,13.3,2
Yogurt,9.09,63.62,29.91,793.87,5.9,1
Apple,21.31,85.88,113.61,1800.02,11.2,2
Spinach,11.51,78.02,31.51,775.6,3,1
Chicken,9.32,72.18,47.23,866.76,2.7,1
Yogurt,18.2,80.86,95.93,1426.19,10,2
Strawberry,4.39,48.79,4.47,419.18,0.9,0
Bread,30.15,71.92,100.48,1559.79,7.4,2
Tomato,14.08,65.69,36.87,844.02,4.4,1
Bread,22.15,71.99,99.18,1561.95,6.3,2
Beef,2.13,56.03,,416.34,0.8,0
Beef,2.94,49.04,9.27,399.36,1.2,0
Strawberry,5.57,52.44,8.12,406.48,1.6,0
Fish,1.71,54.17,7.45,394.54,1,0
Bread,17.22,45.51,3.52,380.73,1.2,0
Mushroom,5.64,54.06,3.88,398.21,0.8,0
Cheese,5.79,52.6,4.24,412.67,2.7,0
Cheese,2.98,49.37,5.43,421.84,2.3,0
Apple,12.06,64.15,34.92,831.4,5.7,1
Orange,11.15,66.89,33.82,764.69,7.7,1
Bread,19.82,46.41,2.83,361.87,2.5,0
Spinach,9.18,73.39,34.54,820.44,3.9,1
Spinach,11.63,67.22,28.75,818.63,3.5,1
Bread,22.06,53.52,2.76,407.36,1,0
Milk,,50.9,4.85,344.15,1.3,0
Bread,22.64,58.81,26.6,708.12,3.7,1
Apple,19.13,83.1,126.06,1666.44,10.7,2
Spinach,3.25,56.82,3.72,436.5,1.5,0
Eggs,10.89,63.49,34.51,747.62,7.7,1
Cheese,3.72,48.29,3.52,396.02,3.8,0
Eggs,21.87,79.15,88.48,1624.6,10.9,2
Potato,14.94,61.07,32.4,700.29,7.6,1
Potato,13.79,53.26,34.54,709.77,7.1,1
Milk,8.48,60.97,35.53,738.46,4.6,1
Mushroom,22.85,85.96,120.15,1712.91,4.9,2
Tomato,13.64,63.99,34.38,801.8,4.7,1
Spinach,12.42,70.7,40.63,822.57,4.4,1
Potato,13.8,64.69,29.04,731.35,7.3,1
Eggs,3.98,43.8,2.18,391.98,2.7,0
Beef,17.65,87.19,125.98,1980.1,6.4,2
Cheese,9.61,57.35,37.1,662.92,8.6,1
Chicken,3.35,52.56,7.05,393.87,1,0
Milk,16.73,78.06,117.13,1762.61,7.1,2
Tomato,14.11,66.07,43.01,763.1,5.9,1
Mushroom,4.01,58.23,4.94,,1,0
Tomato,12.61,73.96,27.73,836.87,4.9,1
Cheese,17.57,77.21,108.57,1818.33,14.7,2
Eggs,20.91,79.98,99.64,1541.29,13.6,2
Apple,5.08,53.21,5.25,403.98,2.4,0
Eggs,22.4,75.82,96.62,1594.07,12.6,2
Beef,9.83,63.05,46.29,884.37,4.1,1
Mushroom,10.28,69.87,40.67,873.98,2.7,1
Spinach,10.46,71.63,52.26,804.49,3.5,1
Mushroom,2.98,56.91,4.59,445.33,0.8,0
Eggs,5.42,44.63,3.86,413.06,3,0
Yogurt,10.06,62.41,38.69,688.15,5.3,1
Fish,1.57,54.5,9.18,442.26,0.9,0
Fish,8.16,66.24,51.53,908.45,2.4,1
Orange,21.69,71.38,93.27,1706.42,11.9,2
Beef,20.86,85.01,130.99,1709.31,6.4,2
Chicken,3.29,54.35,5.39,400.84,0.4,0
Cheese,15.49,75.51,120.94,1445.38,12.6,2
Potato,14.1,65.82,22.81,699.22,6.7,1
Milk,3.74,51.03,3.81,439.73,0.9,0
Cheese,15.79,81.43,96.14,1685.7,12.7,2
Mushroom,4.5,58.93,4.57,428.54,1.2,0
Potato,12.36,63.92,37.24,747.61,7.3,1
Tomato,14.15,66.49,39.72,831.81,5.7,1
Orange,13.8,60.32,37.25,869.69,7.2,1
Yogurt,16.36,76.34,99.71,1668.96,9.9,2
Cheese,17.25,77.21,99.8,1754.54,13.2,2
Spinach,11.83,71.49,34.95,843.59,3.6,1
Mushroom,13.05,67.22,59.94,731.07,4.9,1
Apple,11.74,57.22,34.88,822.2,3,1
Chicken,10.73,69.56,51.14,786.17,2.9,1
Spinach,12.76,63.59,41.19,732.08,3.9,1
Chicken,3.94,51.01,4.94,417.23,1.3,0
Spinach,10.29,69.46,43.42,867.34,3.5,1
Tomato,14.73,57.8,47.67,896.19,4.6,1
Yogurt,13.99,67.74,103.88,1596.89,9.3,2
Beef,2.82,47.83,7.46,444.31,1.4,0
Milk,7.47,63.28,34.97,829.37,2.5,1
Milk,13.49,79.53,116.35,1712.4,6.9,2
Beef,12.32,72.87,49.94,938.4,3.1,1
Eggs,5.4,47.72,1.69,405.6,3.4,0
Milk,15.38,76.87,97.31,1719.39,7.1,2
Potato,7.81,46.09,4.48,395.33,5,0
Bread,18.48,58.5,36.8,708.89,3.6,1
Mushroom,10.41,74.06,,828.96,3.8,1
Chicken,20.63,78.48,135.86,1770.85,5.3,2
Bread,22.48,88.48,90.36,1543.62,8.3,2
Eggs,23.68,71.52,82.23,1773.9,13.8,2
Eggs,10.79,61.87,16.98,717.91,7.1,1
Beef,3.55,50.1,8.28,391.36,1.8,0
Fish,1.04,56.41,8.14,442.31,0.8,0
Bread,15.63,42.6,3.55,409.09,1.9,0
Bread,20.38,59.01,25.86,751.85,4,1
Cheese,9.39,70.12,38.78,842.36,7.4,1
Orange,6.96,45.39,2.95,423.89,3.4,0
Cheese,16.68,81.56,108.07,1552.45,14.2,2
Potato,8.97,49.66,4.16,419.7,5.3,0
Bread,16.31,43.81,3.57,393.13,1.3,0
Bread,24.32,73.66,81.79,1802.69,8.2,2
Chicken,8.53,71.25,50.47,773.46,2.8,1
Bread,19.83,51.69,3.03,389.1,1.6,0
Apple,24.05,84.98,111.24,1701.49,9.9,2
Tomato,8.11,50.63,5.26,414.69,2.2,0
Yogurt,5.63,50.76,3.07,386.75,2.3,0
Cheese,13.16,78.81,107.88,1732.68,15,2
Yogurt,8.04,56.5,26.21,728.44,4.5,1
Chicken,10.61,59.96,48.31,771.04,3,1
Potato,7.38,55.29,4.09,393.21,5.4,0
Fish,1.48,55.56,5.06,424.05,1.1,0
Milk,6.93,60.89,35.93,641.34,3.6,1
Cheese,13.01,85.53,105.4,1961.08,12.4,2
Beef,11.76,67.91,30.63,808.44,4.6,1
Bread,22.55,49.76,3.64,426.04,1.2,0
Fish,16.88,92.69,158.03,1988.39,3.9,2
Mushroom,20.8,86.05,126.99,2015.3,6,2
Mushroom,4.34,63.35,3.19,436.72,1.1,0
Spinach,3.49,58.11,4.52,370.29,1.2,0
Bread,22.31,47.33,1.75,367.32,1.6,0
Strawberry,10.64,70.11,31.24,813.46,3.4,1
Yogurt,6.22,53.36,2.5,406.27,2.4,0
Cheese,14.89,74.69,106.51,1615.45,14.3,2
Fish,2.36,55.73,5.6,446.68,0.5,0
Mushroom,10.46,69.05,38.82,779.82,3.4,1
Potato,8.3,52.95,3.19,385.47,3.1,0
Fish,7.89,65.27,52.17,848.15,2.7,1
Yogurt,10.78,67.16,37.57,758.1,4.9,1
Orange,21.01,75.35,96.71,1840.93,9.2,2
Strawberry,5.39,50.24,5.41,398.94,1.1,0
Milk,12.6,72.89,116.03,1668.55,7.3,2
Yogurt,7.33,55.53,33.44,833.13,5.5,1
Orange,23.78,76.22,117.46,1825.52,8.5,2
Bread,20.07,58.96,27.85,669.47,4,1
Fish,1.63,60.56,8.34,415.25,0.7,0
Bread,20.67,,2.67,401.59,1.3,0
Mushroom,8.92,65.39,52.07,803.67,2.6,1
Strawberry,7.57,66.5,43.32,977.89,3.6,1
Milk,7.88,60.82,34.78,726.85,3.1,1
Strawberry,4.34,56.01,7.88,346.39,0.3,0
Mushroom,6.29,54.04,8.3,362.11,0.8,0
Fish,8.38,63.29,56.87,852.85,2.8,1
Strawberry,10.76,70.21,44.55,887.74,2.6,1
Bread,23.32,50.33,26.92,751.62,3.6,1
Milk,4.54,48.16,3.25,412.56,1.5,0
Cheese,9.18,67.42,32.75,854.17,7,1
Spinach,17.97,80.92,118.41,1784.44,7.1,2
Yogurt,8.72,63.17,37.24,815.71,5.6,1
Chicken,2.35,49.29,1.92,396.97,0.8,0
Fish,3.2,57.75,5.87,450.17,0.7,0
Strawberry,4.87,54.29,3.79,390.2,0.9,0
Apple,11.58,67.07,35.94,854.84,4.4,1
Apple,5.17,46.58,5.24,439.96,1.7,0
Cheese,3.42,46.01,3.29,403.08,1.9,0
Spinach,17.6,82.17,107.09,1728.57,7.4,2
Strawberry,19.79,90.6,114.89,2106.97,5,2
Mushroom,20.13,93.9,152.66,1831.44,5.5,2
Chicken,9.59,66.17,46.03,811.62,2.1,1
Cheese,4.5,51.21,4.34,391.06,3.1,0
Strawberry,5.37,56.75,5.93,376.55,0.9,0
Spinach,2.88,52.36,3.61,416.96,0.9,0
Eggs,5.25,47.31,2.94,369.36,2.7,0
Orange,22.35,80.85,108.37,1737.22,11.4,2
Mushroom,23.1,89.27,143.65,1966.79,5.1,2
Yogurt,9.34,62.45,25.54,775.1,3.3,1
Tomato,7.34,60.52,5.28,411.17,1.5,0
Apple,12.23,58.94,45.79,721.44,4.5,1
Strawberry,8.92,62.72,37.07,809.79,3.6,1
Cheese,9.48,57.22,28.1,733.1,7.3,1
Milk,15.63,81.8,119.07,1741,7.6,2
Bread,19.03,49.03,2.86,392.56,0.8,0
Mushroom,3.93,59.99,4.08,412.58,1.1,0
Cheese,4.49,47.01,1.4,398.24,2.7,0
Potato,7.99,51,3.51,375.4,4.2,0
Bread,,53.83,21.65,751.92,5.1,1
Potato,23.58,83.68,112.24,1647.07,12.6,2
Mushroom,5.37,60.34,9.15,404.72,0.6,0
Tomato,15.37,65.48,41.17,775.94,3.4,1
Beef,3.57,54.05,6.23,419.93,1.4,0
Potato,21.49,71.1,105.09,1553.23,15,2
Beef,8.19,,45.59,857.55,4,1
Orange,5.66,54.84,4.39,393.08,3,0
Chicken,2.48,55.01,4.71,405.48,0.4,0
Fish,14.92,86.83,144.22,1858.63,5.5,2
Milk,7.96,56.77,41.49,737.91,3,1
Apple,3.87,46.74,3.78,376.44,1.2,0
Spinach,4.69,52.6,4.27,393.98,1.9,0
Potato,5.99,43.53,3.3,397.47,2.5,0
Strawberry,11.66,73.41,41.48,845.49,2,1
Cheese,3.87,57.04,3.32,401.16,2.7,0
Orange,11.97,59.33,42.52,840.17,6.3,1
Strawberry,5.69,56.88,1.5,405.28,0.8,0
Strawberry,9.61,68.41,46.9,937.41,2.8,1
Chicken,10.3,65.36,45.42,954.97,3.3,1
Bread,26.67,64.09,96.43,1545.08,8.1,2
Yogurt,9.94,58.3,37.58,722.53,5.2,1
Yogurt,,84.59,103.59,1594.18,8.4,2
Eggs,22.67,71.05,95.66,1612.83,12.1,2
Yogurt,8.01,67.03,35.58,718.7,4.2,1
Yogurt,9.19,51.35,31.06,816.82,5.3,1
Milk,4.95,51.68,2.5,376.89,1.4,0
Mushroom,22.15,90.28,135.6,1933.92,4.2,2
Yogurt,18.29,72.75,97.62,1620.39,7.8,2
Bread,21.94,45.16,3.58,385.67,1,0
Bread,17.7,44.31,1.97,377.45,2,0
Potato,13.94,61.49,35.02,738.5,8.4,1
Bread,19.18,40.99,3.91,412.82,1.4,0
Milk,15.72,80.34,104.21,1598.49,6.7,2
Milk,15.26,79.32,94.11,1688.81,7,2
Bread,18.46,48.22,2.66,442.34,1.6,0
Beef,10.56,68.96,43.74,844.16,3.6,1
Cheese,15.74,78.46,100.66,1648.31,13.9,2
Yogurt,8.58,63.47,34.81,815.51,5.2,1
Bread,19.36,49.31,2.52,384.3,1.7,0
Bread,24.3,68.65,88.13,1676.37,5.9,2
Cheese,4.34,50.99,4.26,411.81,3.7,0
Spinach,10.61,68.21,41.98,813.21,3.5,1
Eggs,23.79,74.36,107.45,1427.14,11.8,2
Spinach,15.64,80.22,126.17,1669.18,6.6,2
Chicken,8.27,74.89,56,805.69,2.8,1
Cheese,6.36,49.02,4.83,416.82,3.1,0
Cheese,4.05,47.33,5.08,394.37,3,0
Chicken,2.98,49.05,4.99,403.39,1.1,0
Apple,12.17,58.26,32.77,760.39,5.1,1
Apple,24.39,80.54,109.69,1599.62,10.5,2
Cheese,7.03,59.3,37.24,684.31,6.3,1
Fish,10.97,56.56,49.65,899.3,2.6,1
Apple,4.85,48.99,4.16,443.61,2,0
Potato,11.73,68.51,30.5,766.87,7.4,1
Fish,17.41,87.85,149.53,2002.8,5.5,2
Mushroom,21.84,84.42,131.2,1925.68,6,2
Strawberry,9.88,60.82,35.28,732.32,2.7,1
Chicken,19.41,88.81,123.21,1976.41,7.2,2
Cheese,7.65,66.9,30.17,727.44,7.3,1
Eggs,10.61,,28.05,731.39,6.6,1
Apple,,83.49,134.91,1698.89,9.8,2
Apple,6.86,50.7,4.47,459.62,1.7,0
Yogurt,16.47,78.17,108.51,1643.18,7.8,2
Milk,8.29,58.2,31.53,795.48,4.1,1
Orange,5.06,47.32,2.93,386.35,2.8,0
Apple,5.68,48.82,3.98,401.73,1.6,0
Tomato,13.42,62.37,47.76,780.48,5.2,1
Chicken,11.41,70.3,46.58,823.78,3.2,1
Orange,10.83,64.59,42.88,841.11,6.1,1
Bread,22.83,53.44,29.34,806.95,4.3,1
Mushroom,11.98,73.84,44,671.58,2.9,1
Apple,9.98,61.2,41.45,833.17,5.7,1
Milk,4.76,54.09,2.1,427.53,1.1,0
Cheese,4.7,47.06,3.88,360.57,3.5,0
Eggs,5.69,50.95,2.88,401.81,3.8,0
Eggs,10.46,69.78,33.18,670.51,6.4,1
Potato,7.69,49.72,2.19,380.02,4.8,0
Eggs,18.8,74.39,110.02,1616.34,12.3,2
Spinach,2.8,55.35,4.25,422.7,0.8,0
Tomato,13.87,67.73,37.73,864.23,6.1,1
Fish,1.19,54.15,3.25,393.04,0,0
Eggs,5.37,50.11,2.44,408.63,3,0
Strawberry,3.41,45.85,6.76,414.28,0.9,0
Cheese,8.67,58.04,35.42,754.23,8.1,1
Spinach,4.17,55.8,4.54,385.33,2.4,0
Potato,8.34,48.83,3.12,395.9,3.9,0
Chicken,2.89,51.55,7.54,411.97,0.5,0
Chicken,9.63,66.41,50.19,789.75,3.3,1
Apple,12.91,70.6,35.41,872.87,5,1
Strawberry,19.17,81.79,135.38,2029.95,6.5,2
Milk,2.6,45.97,4.43,401.12,0.8,0
Fish,1.6,51.43,6.94,424.03,1.3,0
Cheese,8.83,57.19,42.3,,6.7,1
Tomato,13.03,64.23,39.83,791.21,3.2,1
Mushroom,5.72,59.09,6.51,393.72,0.7,0
Strawberry,4.52,54.34,7.13,413.6,1.3,0
Orange,6.76,46.93,5.86,371.96,2.2,0
Spinach,21.71,83.11,106.37,1878.25,7.3,2
Cheese,18.16,80.22,98.31,1765.48,15,2
Potato,19.44,76.97,85.97,1503.72,14.2,2
Mushroom,4.41,59.14,5.13,412.31,1.3,0
Eggs,10.33,64.91,34.41,755.2,6.2,1
Mushroom,12.29,,43.56,815.25,3.3,1
Bread,25.25,71.56,107.52,1401.09,8.6,2
Bread,19.99,42.75,2.9,352.32,1.1,0
Spinach,3.97,56.29,4.57,377.83,1.7,0
Spinach,2.01,56.34,4.56,393.33,1.9,0
Bread,24.77,57.39,41.73,754.82,4.6,1
Spinach,24.94,76.59,119,1753.42,8.4,2
Eggs,3.1,46.28,2.86,401.21,2.8,0
Strawberry,10.17,65.92,54.8,953.51,3,1
Mushroom,6.14,60.93,7,439.08,1.3,0
Fish,0.76,,5.89,416.06,0.7,0
Cheese,9.3,65.65,30.01,848.77,6.3,1
Apple,5.07,49.04,4.22,432.08,1.9,0
Strawberry,9.73,73.4,40.03,776.75,3.1,1
Fish,2.27,52.33,5.98,444.7,0.8,0
Chicken,1.99,49.9,5.84,440.07,0.6,0
Yogurt,9.24,64.44,26.24,795.29,4.1,1
Milk,7.79,57.77,42.27,748.08,3.8,1
Cheese,17.18,71.44,115.75,1723.89,12.6,2
Potato,12.61,67.81,27.94,764.88,7.6,1
Potato,8.18,51.99,3.42,381.11,4,0
Fish,17.6,85.17,133.01,1989.8,3.9,2
Orange,12.62,58.64,30.06,724.79,6.6,1
Tomato,7.07,47.97,4.96,420.92,1.6,0
Fish,15.68,79.93,149.79,2014.22,4.8,2
Eggs,20.79,71.89,92.3,1564.01,11.7,2
Eggs,19.93,81.16,101.04,1505.38,15,2
Tomato,14.11,67.69,35.37,758.9,4.4,1
Cheese,16.93,83.12,94.68,1566.86,13.3,2
Chicken,8.73,73,42.49,780.3,2.8,1
Bread,21.91,61.79,20.93,694.45,4,1
Fish,2.82,57.72,5.9,415.55,0.8,0
Orange,12.71,57.18,33.54,730.09,5.4,1
Eggs,3.83,45.21,1.98,419.19,2.6,0
Strawberry,3.14,55.11,5.37,353.13,0.8,0
Cheese,16.3,67.04,106.81,1698.54,12.7,2
Orange,4.14,52.12,3.9,384.8,3.6,0
Spinach,25.12,82.59,114.28,1843.61,7.8,2
Yogurt,3.12,45.62,4.28,379.25,2.4,0
Apple,11.76,68.64,36.76,730.12,5.4,1
Apple,11.25,63.37,35.43,766.69,4.3,1
Potato,22,76.91,99.73,1631.01,12,2
Orange,6.07,48.27,4,475.87,4,0
Apple,23.24,83.24,108.58,1797.15,11.7,2
Tomato,21.81,77.6,110.4,1857.39,10.4,2
Apple,6.58,40.04,4.4,391.32,2.2,0
Spinach,2.84,59.05,5.96,397.14,1.2,0
Potato,7.19,53.17,0.91,422.2,3,0
Orange,5.08,46.87,3.62,341.44,3,0
Mushroom,5.37,63.61,8.99,399,1.3,0
Tomato,13.23,61.51,47.35,776.99,5.4,1
Apple,5.09,53.43,3.88,412.01,1.8,0
Orange,12.36,57.2,41.42,824.76,7.1,1
Tomato,13.75,68.08,43.46,876.9,4.9,1
Bread,21.61,62,22.53,677.51,2.8,1
Mushroom,21.55,78.56,129.99,1773.93,6.2,2
Eggs,11.22,59.93,24.39,725.55,7.4,1
Chicken,2.98,50.04,3.01,408.32,0.8,0
Orange,5.39,47,4.31,431.39,2.8,0
Apple,11.15,60.85,37.21,782.36,4.7,1
Apple,11.69,58.94,32.04,807.31,4.9,1
Eggs,9.82,58.26,34.78,801.78,7.5,1
Apple,20.34,74.75,100.08,1731.85,9.1,2
Mushroom,22.22,78.98,142.97,1700.97,6.1,2
Yogurt,10.2,59.41,32.7,795.18,5.6,1
Strawberry,2.45,61.16,3.75,427.37,1.1,0
Bread,27.52,84.37,110.17,1657.27,7.8,2
Eggs,11.07,58.27,37.84,699.38,5.6,1
Apple,4.93,51.87,4.01,459.22,1.4,0
Potato,20.68,72.5,103.58,1609.15,10.4,2
Spinach,4.19,52.68,3.49,379.03,1.2,0
Chicken,3.37,55.26,3.58,400.4,1,0
Eggs,5.09,46.68,3.11,372.18,3.4,0
Spinach,5.01,46.96,3.01,399.65,1.9,0
Eggs,4.6,48.25,2.96,381.7,1.9,0
Chicken,9.79,63.01,58.05,726.87,2.9,1
Fish,3.24,57.41,5.65,393.99,0.7,0
Yogurt,16.87,79.76,100.55,1756.96,9.5,2
Eggs,11.38,66.57,26.1,754.38,6.2,1
Strawberry,9.3,64.18,34.15,820.84,3.6,1
Apple,11.77,60.25,39.41,750.83,4.5,1
Bread,23.12,50.85,3.69,388.49,2.1,0
Cheese,3.71,54.43,5.25,388.17,2.5,0
Strawberry,10.59,64.97,37.13,881.04,2.6,1
Eggs,4.79,49.07,2.41,417.09,3.5,0
Orange,6.82,58.01,3.15,476.6,2.3,0
Fish,7.95,65.62,44.49,843.07,2.8,1
Eggs,5.2,44.95,3.65,394.92,2.2,0
Bread,26.2,67.33,89.91,1592.65,4.9,2
Milk,3.62,47.06,4.3,394.88,1.4,0
Cheese,4.41,50.92,4.15,379.16,2.9,0
Milk,8.38,64.18,28.06,771.79,3.3,1
Tomato,8.04,51.45,5.18,422.31,2.1,0
Beef,19.24,83.04,142.92,1892.9,6.5,2
Tomato,9.02,55.25,7.04,410.77,2.9,0
Yogurt,8.71,59.9,34.87,776.68,4.1,1
Apple,23.99,80.82,108.3,1704.79,11,2
Cheese,4.13,49.32,4.05,380.44,3.1,0
Orange,23.45,79.47,109.84,1694,8.6,2
Bread,24.11,74.56,84.75,1640.63,8.7,2
Eggs,6.76,44.13,2.92,377.59,3.4,0
Yogurt,9.86,56.51,23.51,790.39,6.1,1
Tomato,6.13,53,2.72,435.91,1.8,0
Apple,5.66,50.17,3.74,416.04,1.9,0
Yogurt,5.07,50.53,3.71,368.35,1.9,0
Chicken,2.81,51.21,5.05,408.98,0.7,0
Bread,24.62,68.06,92.42,1662.67,8.6,2
Cheese,18.2,78.65,94.09,1669.89,15,2
Bread,21.88,40.8,0.3,395.39,1.2,0
Strawberry,3.88,49.88,4.92,412.19,1.1,0
Beef,4.3,54.78,4.62,392.35,1.2,0
Potato,19.11,69.74,107.14,1570.88,11.4,2
Beef,3.7,45,4.51,405.84,0.8,0
Strawberry,10.11,61.06,38.24,900.5,2.7,1
Yogurt,5.33,51.68,3.15,361.95,2.4,0
Bread,20.61,70.76,80.89,1534.72,8.8,2
